"year","median","unc1sHi","unc1sLo","unc2sHi","unc2sLo"
138,0.433178120704245,0.802902135682053,0.125733780247522,1.21842638285636,-0.244770089413642
139,0.463608092082901,0.779460734577871,0.186568542139923,1.27808306328394,-0.134005505961707
140,0.49969106359154,0.803634252819704,0.226020000959237,1.30375190933573,-0.0238888412942713
141,0.506631764838273,0.843550815085616,0.237912271525682,1.3422537369394,-0.0527193477734293
142,0.503609540903097,0.887456254245858,0.206634100936164,1.46929662528691,0.00795657495511103
143,0.510130025600869,0.991284593490013,0.200129876271992,1.66855576599773,-0.064858492699964
144,0.485144089684081,1.05824079353453,0.128055689427959,1.71742173153774,-0.130974019016292
145,0.429194937525511,0.996354988830484,0.0446446033574654,1.59377537774234,-0.182127541640453
146,0.3200305880706,0.99105625825822,0.0138910214678164,1.63174985142192,-0.177823526390806
147,0.171843212653025,0.723766503087593,-0.0415231597931275,1.54833876535142,-0.199180408772886
148,0.104161815698506,0.48083728241372,-0.090129199093508,1.38716299540622,-0.276365927849631
149,0.0891384220558899,0.334999602533969,-0.0870803865958,1.15868057492046,-0.250122645707925
150,0.0734549346302827,0.276122713359673,-0.121462879377882,0.671782820756139,-0.310911099271101
151,0.0395031274865051,0.242037469391119,-0.152753612654148,0.633764457348038,-0.349458074566453
152,0.0556254984161426,0.269169545196311,-0.149213509304348,0.750582585022499,-0.371552975536213
153,0.0348374613663937,0.275254273578484,-0.182859421590769,2.81896631060288,-0.399652356449581
154,0.0588654039731303,0.351761931401278,-0.175060393795263,2.98379269871938,-0.403335239727998
155,0.0895282043976846,0.693753105095926,-0.136366771814184,3.27951168411899,-0.371584501928087
156,0.135318784579984,2.7497987669995,-0.14437377704051,4.17841416046397,-0.386311583467138
157,0.184960466000004,2.70535497920783,-0.10869177112427,3.96848125625772,-0.349457268078732
158,0.29515754472336,2.85595060055464,-0.0965874907974854,4.73841792316208,-0.382730376520083
159,0.627715895394016,2.92642819296607,-0.10291124306623,4.71954979426944,-0.418337257288619
160,0.489239917946902,2.85595060055464,-0.146428028909549,4.1969328795623,-0.408140288809743
161,0.495988402939848,2.88115587359429,-0.154484982239353,4.1096491748998,-0.401528007444185
162,0.217256097381896,2.7897453333933,-0.165489301193537,3.76739833668457,-0.408140288809743
163,0.175484479855008,2.56592414757748,-0.136497122855676,3.52400344425261,-0.363582531571306
164,0.150453413405085,0.786430290066966,-0.136497122855676,3.20719422285509,-0.362018536480271
165,0.131585284512445,0.703335698664251,-0.120600327223817,3.05906868892475,-0.307350724472866
166,0.162106164289222,0.711868917803525,-0.101780451289724,2.71613791762478,-0.29459146210347
167,0.218710550967141,0.780467377294718,-0.0401223500165718,2.6258684028009,-0.254316679391104
168,0.362673795738087,0.817854225285689,0.035525129408817,1.40512847003573,-0.237597293083757
169,0.529705463962725,0.991495951243369,0.127341643809562,3.63537659365259,-0.152806749723269
170,0.757258150604908,1.10173751025812,0.230771598386765,3.63537659365259,-0.0641914458097528
171,0.834570658101829,1.51993511681631,0.362673795738087,4.16548471821191,0.0156739922850746
172,0.927662250846035,3.63537659365259,0.450653018733014,4.25697661772677,0.103582723076642
173,0.99234363371862,3.63537659365259,0.493295639719079,4.27374487630658,0.0295039738994822
174,1.06063879501919,3.63537659365259,0.430715027630696,4.27374487630658,-0.0176302125385736
175,0.820659533564164,3.63537659365259,0.25924964198071,4.27374487630658,-0.104411284364861
176,0.533661689377163,3.63537659365259,0.0732193028463987,4.25697661772677,-0.20282209536274
177,0.313718061770756,1.05705698342036,-0.0176302125385736,3.9195648072556,-0.2375866158424
178,0.184868442654653,0.704230640542828,-0.0873728457950956,3.63537659365259,-0.277424154131828
179,0.116103457090488,0.430715027630696,-0.134057109798575,1.45507283184916,-0.33130230217917
180,0.0311446547276987,0.323662728009802,-0.162463510066151,0.758349701998739,-0.336604866154037
181,0.0256753071103707,0.254099976966585,-0.161284869375937,0.62557156144725,-0.336604866154037
182,0.0195202783522063,0.235130809463733,-0.159601067546985,0.599654984663918,-0.336604866154037
183,0.0370835229424693,0.307054325916119,-0.156435256570864,0.659657781504145,-0.362923517362288
184,0.0545529439579651,0.310253915239983,-0.143997939212727,0.632125390330628,-0.389058874836123
185,0.0715201484572111,0.353784284870398,-0.151771466699554,0.718424112752787,-0.330246745941952
186,0.0636199787528826,0.327130866504601,-0.159601067546985,0.695769410523259,-0.387595450611951
187,0.0715201484572111,0.317331870862943,-0.143439033334767,0.643037517940796,-0.336604866154037
188,0.0684303826726717,0.326007461339572,-0.143439033334767,0.60858319837016,-0.337680676994194
189,0.109043583516861,0.382036839800132,-0.134307526832092,0.747877577083202,-0.330274822080868
190,0.146758981742827,0.416674407204492,-0.0992911699167656,0.736416785049698,-0.285235588826167
191,0.191686539446447,0.460914429992741,-0.0894610415192776,0.793965758747174,-0.30446387280683
192,0.237002142913821,0.491797512980742,-0.0372371295224778,0.757818406497353,-0.248090998573974
193,0.271129963704117,0.525430761005726,0.00366289546504803,0.871086030745646,-0.230377395554073
194,0.306149156175564,0.561095011376308,0.0262382745206916,0.98505083441051,-0.249144701208141
195,0.294565872666595,0.576452000021574,0.0113733731147832,0.888624254941572,-0.221007086369137
196,0.316798468795386,0.618339121283308,0.0360324389063646,0.98505083441051,-0.222243551960723
197,0.306149156175564,0.586578956012536,0.0062017296729132,0.990705732709292,-0.270547182646976
198,0.242410106145537,0.551167361704415,-0.02605729191009,0.915736285885751,-0.278847938638641
199,0.21256047954589,0.575054328552691,-0.0659038411521893,0.943819172606086,-0.343174624620316
200,0.184683657486329,0.5143242720814,-0.0724702713994684,0.86845438113456,-0.337856518766314
201,0.17779595906623,0.554230106125738,-0.105636368442577,0.975044663625376,-0.376262262598378
202,0.163883680708252,0.549192108021565,-0.0995926970988379,1.04351030798429,-0.376262262598378
203,0.20187490387737,0.611770260912932,-0.084145912038628,1.04726877393626,-0.377939145099977
204,0.26537775281518,0.69460124189171,-0.0707068732136553,1.26739238551346,-0.343174624620316
205,0.32672842338276,0.752147605312693,-0.0346930899408333,1.33512793492954,-0.291600885447193
206,0.376495167875336,0.83365893203576,0.012723445989297,1.70953628437482,-0.276961385289688
207,0.355320215840817,0.953759355925927,-0.0317940536994784,1.62010780119427,-0.288392676584344
208,0.295008568466957,0.927154648210183,-0.0601611831407333,1.66232144655574,-0.261590982193573
209,0.294321961361357,1.04023808631181,-0.0935623288141441,1.69220404204671,-0.319672651009738
210,0.203424946644454,0.947528707172806,-0.11148525151962,1.66424086858,-0.323752907977572
211,0.258096748532048,0.999070994196127,-0.124303135006373,1.53736781209513,-0.310114230212732
212,0.19765887264366,0.862909649308994,-0.132244031609134,1.51099048904722,-0.326872090575591
213,0.225885378196603,0.817641988987733,-0.127518756409636,1.50555775975113,-0.342898594341562
214,0.225551597762398,0.800862175234839,-0.158306044545636,1.50555775975113,-0.376481025660459
215,0.172005184019572,0.801450732230952,-0.190540137992697,1.4748169535589,-0.376481025660459
216,0.142730650144454,0.687181652101621,-0.197535589585747,1.30112069724886,-0.367976281695992
217,0.0832190430393113,0.673317071009674,-0.214804427957778,1.31780580951092,-0.398717087888221
218,0.0924722949931714,0.582480726669888,-0.191574149017462,1.19140032778801,-0.376481025660459
219,0.153233167262227,0.589022098680237,-0.185131528132034,1.15344611593202,-0.380122712250313
220,0.206568391422923,0.655784040809223,-0.124104018257318,1.22601879759775,-0.361701977859008
221,0.267636372878683,0.693748186170939,-0.111492259474411,1.12767635703699,-0.317830488147442
222,0.336277620237318,0.723795008029146,-0.0507683108259177,1.23715399488661,-0.318539872582446
223,0.378028955983795,0.824766416092762,0.0338918721173555,1.44544554544542,-0.214083964499955
224,0.411056566782383,0.874904304524791,0.0514981024087925,1.44249659787704,-0.18988336845072
225,0.410728828640342,0.947568585335028,0.0807630560467179,1.44249659787704,-0.2043907991228
226,0.392379486629283,0.884652159219568,0.0611974395734155,1.38702328032883,-0.213544658651189
227,0.408084829476765,0.924137782304887,0.0379205256613007,1.4745388292661,-0.222122747152989
228,0.385429225011661,0.82677850861251,0.0313324309534074,1.36116694987289,-0.210287383907882
229,0.401481456570549,0.894167862703624,0.0603749080905398,1.33983265315836,-0.203560773520643
230,0.386067887395798,0.851481633661196,0.046322505521002,1.34959105027386,-0.19928950270402
231,0.376403719765354,0.817316569480017,0.0333458666568944,1.2902532702921,-0.201331010860657
232,0.333213560331353,0.786575763287788,0.0123359385016429,1.24074960713823,-0.238285499688092
233,0.279129957579161,0.717096698518685,0.00568574791599753,1.14309607960727,-0.186855092852283
234,0.25081346107088,0.637634802039478,-0.00326564858563976,1.09512899372619,-0.235384524849447
235,0.210817476486644,0.577223063680696,-0.0418151114581616,1.04819923900187,-0.275769284462839
236,0.176617648813145,0.470759414780112,-0.0573340540613976,0.937100564461117,-0.253808214716066
237,0.17087946099063,0.442631926338307,-0.0597731902298077,0.877831070212681,-0.231183372662498
238,0.173789136292197,0.454151012686429,-0.0303187091863127,0.821385394578761,-0.25761911787955
239,0.162252752765823,0.42237143196815,-0.0494819622962377,0.759753705141527,-0.260085457750757
240,0.155705822135543,0.422539690970451,-0.0665186428281646,0.770091674142281,-0.267223851850947
241,0.154211617604762,0.434650082254738,-0.0918066760658678,0.762973067250648,-0.299127521404538
242,0.151014017301165,0.451214451656059,-0.106246779093728,0.803278137399195,-0.306721358201872
243,0.127138870240583,0.420137748914677,-0.136987585285957,0.809147962150003,-0.325774024895553
244,0.0959225814262018,0.425772155709291,-0.173418538672621,0.858942560875398,-0.370509179329058
245,0.117428137511718,0.461954255362956,-0.171202327106875,0.926587137833862,-0.360159105838279
246,0.117428137511718,0.496371383689643,-0.159334621556223,0.954702015645358,-0.405489614878607
247,0.177250676105834,0.559666894966888,-0.158436732117102,1.07127855327561,-0.359243013896118
248,0.188165828533227,0.585625833904154,-0.12678075614811,1.06115071313404,-0.375252689174402
249,0.182444652103388,0.599095155917954,-0.141839060012391,0.981025969139723,-0.384690803857595
250,0.199626659460588,0.606283212505474,-0.144576602390172,1.04571176525568,-0.362782339317739
251,0.209438705585377,0.589962777469303,-0.141839060012391,1.1153289450401,-0.379610732176169
252,0.217952284302671,0.616918287980916,-0.120700474331824,1.1467102169119,-0.401654195685817
253,0.273169718379169,0.670537015570812,-0.117290439014092,1.22200635416398,-0.382556370375706
254,0.280773125115631,0.683959984319125,-0.123656473969208,1.20165659828464,-0.407339960630593
255,0.25169441696857,0.663610228439778,-0.175344942359898,1.15348276005979,-0.402459652291026
256,0.258775356993392,0.66749198888805,-0.162705599080881,1.29734362562405,-0.381968283823379
257,0.233408385988906,0.647987299071621,-0.154327201910934,1.19705053888124,-0.40043055409042
258,0.207640491357174,0.671007015805711,-0.167434990270619,1.19796178384632,-0.424000877041251
259,0.182846092768889,0.617837469771803,-0.160834746117406,1.08270204123011,-0.384353303939404
260,0.199188071169976,0.647644509747467,-0.122531453294145,1.15019507052044,-0.374465857073407
261,0.233162437148398,0.636743749352664,-0.0973493350719934,1.06509456709686,-0.320908795383016
262,0.214937774958625,0.595911793641614,-0.0826510714662045,1.01042021921521,-0.329059628920405
263,0.186106355670091,0.543838201749484,-0.0944011377426763,1.01315577432998,-0.337368755443003
264,0.160880048402006,0.531385695091691,-0.119075181295343,1.01466691101647,-0.371177466579451
265,0.123257376248348,0.492559469711824,-0.157628551027017,0.989281539676565,-0.394196625110473
266,0.0690362682290008,0.402096893493506,-0.198632870303928,0.793815157278374,-0.422896769083703
267,0.0255171021741471,0.320441041109396,-0.252703870223814,0.818027028646793,-0.488937698340937
268,-0.00362430505844473,0.271979270491608,-0.287405904327204,0.737176527703417,-0.468931343734503
269,-0.0149024687543838,0.318058183589507,-0.298102221814415,0.841542319010198,-0.490742063534455
270,-0.0265551667084197,0.385575550270359,-0.318860400074511,0.858541976649827,-0.501548405392614
271,0.0342568528374833,0.521001475239696,-0.28628466816018,0.971089388099831,-0.493493651163767
272,0.152461835317227,0.639298787314138,-0.240708024024033,1.06104579618573,-0.450906858946026
273,0.261001684798296,0.701338153998819,-0.215075955374945,1.14449560850612,-0.47569733426152
274,0.342329601013836,0.785879378036115,-0.101198602097607,1.21158954472017,-0.412407019950725
275,0.369013736715816,0.778484557962167,-0.0291469552157666,1.26182756191031,-0.30103352264368
276,0.386542803055279,0.816533055772336,0.0111981945642297,1.28723500295354,-0.258993246521361
277,0.362238859473546,0.785879378036115,-0.00984165593085898,1.25033217609976,-0.227959404374674
278,0.373070407206065,0.851780578611457,0.0028251858515959,1.34342908617162,-0.215075955374945
279,0.393567759342451,0.876425903624205,0.00927979582169289,1.35582256618432,-0.237088772416357
280,0.398471686079707,0.923783516530375,0.0507572384348656,1.5840713285321,-0.226418018018264
281,0.399837494209304,0.977777553951772,0.0665483388374135,1.5840713285321,-0.237088772416357
282,0.461337878207651,1.06699603529942,0.0647012493964878,1.66267289163729,-0.265508945425426
283,0.493743135784976,1.11341320511515,0.0646084673711125,1.68372174109419,-0.203822044870971
284,0.51496025981531,1.15091256967233,0.0496827407254616,1.80536459669367,-0.265508945425426
285,0.505506883750011,1.21127080186624,0.00597950662107064,1.85356710838758,-0.287285294040925
286,0.507090900315369,1.28998017475091,-0.0165659038449239,1.84112694894894,-0.300564779105314
287,0.580862845955658,1.43878722483771,0.0177743950801639,2.06759269427425,-0.265508945425426
288,0.52901211326047,1.59245736786335,-0.0125999791119098,2.47293514737477,-0.275983190899504
289,0.788688179315204,1.64243965718015,0.044079991725777,3.66703430509535,-0.232029476998794
290,0.834546440268836,1.75685695260497,0.0602109857207346,4.38664377647296,-0.253335752878359
291,1.06114558390127,1.96200967542874,0.126649116655523,4.38664377647296,-0.246720917997293
292,1.18850246930112,3.25640680213869,0.126649116655523,4.61127606264923,-0.248562437228252
293,1.23750394972174,4.38664377647296,0.0591194184175499,4.71881181834661,-0.291211175698637
294,1.18850246930112,4.38664377647296,-0.0145016501623429,4.73151124345509,-0.340784979223139
295,0.616608106237653,4.38664377647296,-0.167133460229254,4.73151124345509,-0.441860588795992
296,0.40210235102518,4.38664377647296,-0.216797060914484,4.72752516069345,-0.470125396993085
297,-0.0145016501623429,4.38664377647296,-0.26282969814871,4.87029084160758,-0.49390813673413
298,-0.105465717259383,3.48103908831496,-0.34400304520254,4.71881181834661,-0.553847274250021
299,-0.11772364420948,0.304927038539134,-0.352324107468743,4.38664377647296,-0.532356700694449
300,-0.169996967637088,0.120723413245508,-0.418645209023115,4.38664377647296,-0.570269383021423
301,-0.17721299946139,0.139807599957005,-0.41043665357727,0.774853939951438,-0.565573504881813
302,-0.168367968333613,0.0883800510294022,-0.405897829642601,0.507428985551436,-0.570269383021423
303,-0.142709493881944,0.133066532746331,-0.369968347790569,0.50503805778359,-0.536559005367814
304,-0.119617084062326,0.168557345969343,-0.357729383544869,0.513410274958957,-0.532899808812868
305,-0.107234094673348,0.178103251555764,-0.350440428114512,0.582194391759978,-0.508680408277456
306,-0.0544143777557892,0.215257965730803,-0.31824897443433,0.568451755564839,-0.536365289867572
307,-0.0176360215331433,0.286608217189069,-0.278890786635704,0.720836834314807,-0.503755373236053
308,0.0544568977603554,0.316967796912625,-0.239772409618563,0.722992740737414,-0.474629859003948
309,0.0807315991813048,0.375068532498328,-0.175906428057386,0.830007812289,-0.469211397157427
310,0.154801039310707,0.454023812451394,-0.112158051537891,0.893473674009918,-0.336275481699881
311,0.201785072679737,0.519120610655532,-0.0697445124985105,1.02048038610338,-0.323018151992353
312,0.225440505508495,0.614027374122309,-0.0232490605057411,1.27691739135413,-0.276810333423841
313,0.247075524090137,0.676013654283181,-0.0178689366538612,1.31334838862866,-0.236654149619055
314,0.240466783442407,0.736608959876697,-0.0285584790771076,1.32558925818624,-0.26114885359358
315,0.326599372289091,0.824118149547929,-0.0332347127319183,1.50614739244582,-0.294279277853581
316,0.32100047933942,0.815713540201198,-0.0440966183313677,1.43138552995232,-0.318138923178443
317,0.333891221307507,0.968085486812314,-0.0821489586573226,1.68841628977145,-0.324028830214783
318,0.393384452169103,1.01742709036339,-0.0359516420903606,1.67999885448237,-0.322170586960189
319,0.390286287690657,1.09487812311395,-0.0551866571605477,1.98803414947834,-0.322170586960189
320,0.394933687130515,1.13885186762999,-0.0556376150638989,1.9419654462489,-0.309905949366782
321,0.464249757794262,1.11341325455259,-0.0790160470733071,1.80364520827777,-0.375482111460473
322,0.430092380667172,1.10676957958866,-0.117524881984262,1.80699169625425,-0.390134688014551
323,0.375269453912822,1.06040082745234,-0.133292678164091,1.91564080287126,-0.405641890399983
324,0.321995003310887,1.00854544322363,-0.135609626751205,1.58975666582916,-0.406984369892345
325,0.278620418232372,0.87514865563632,-0.150221293935134,1.63942260495295,-0.423476406702136
326,0.261918837724248,0.803310697989351,-0.14680160166879,1.36354418436968,-0.406285160311095
327,0.284545408483266,0.778910171574039,-0.111108799486289,1.42372690043743,-0.349072414890416
328,0.275412201731357,0.79479873639322,-0.117087257738823,1.32164094472597,-0.363661177663687
329,0.246953420701855,0.714526116181876,-0.103060896335295,1.23369067347544,-0.332020514303126
330,0.180797308761647,0.649254562312583,-0.110006083019758,1.24962452589777,-0.321290166261547
331,0.16705310102239,0.660815110769271,-0.123979745342571,1.24544779349142,-0.302532328723635
332,0.125371282225306,0.55003509819117,-0.126783347073342,1.00806659320121,-0.292836111718903
333,0.142608498476345,0.543295899304812,-0.117087257738823,1.04820248648185,-0.281440749585043
